Phone,ID,Horodatage,Nom du Vendeur,Type de Vendeur,Prix,Prix TTC,Condition,Disponibilité,Offre URL
Iphone 15 256Go Noir,0195949036965,20241028_051339,Smartfone - France,professional,779.0,779.0,like-new,Smartfone - France,https://www.fnac.com/Smartfone-France/srefE4A3D97E-BB60-90CE-0432-2DEA8F77E722
Iphone 15 256Go Noir,0195949036965,20241028_051339,Nest Green,professional,799.0,799.0,acceptable,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15 256Go Noir,0195949036965,20241028_051339,Nest Green,professional,809.0,809.0,good,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15 256Go Noir,0195949036965,20241028_051339,Nest Green,professional,839.0,839.0,very-good,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15 256Go Noir,0195949036965,20241028_051339,Nest Green,professional,859.0,859.0,like-new,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15 256Go Noir,0195949036965,20241028_051339,Fnac Bercy,professional,1099.0,1099.0,very-good,Fnac Bercy,https://www.fnac.com/Fnac-Bercy/srefC90AD1C3-5099-9274-06E1-95ABC8BADEC7
Iphone 15 256Go Noir,0195949036965,20241028_051339,PcPhoneService,professional,1200.0,1200.0,like-new,PcPhoneService,https://www.fnac.com/PcPhoneService/sref8B47F0E9-F0A8-837A-D1E0-7DF9FD46B2FC
Iphone 15 256Go Noir,0195949036965,20241028_051339,Reniuved,professional,783.9,783.9,like-new,Reniuved,https://www.fnac.com/Reniuved/sref8DB89030-9670-F7FF-2A6D-99B798853CBD
Iphone 15 256Go Noir,0195949036965,20241028_051339,Npie,professional,837.09,837.09,like-new,Npie,https://www.fnac.com/Npie/srefA17E812F-B852-459F-AE3B-702CDFC908CF
Iphone 15 256Go Noir,0195949036965,20241028_051339,Alloccaz,professional,838.0,838.0,like-new,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15 256Go Noir,0195949036965,20241028_051339,Fnac Champs-Elysees,professional,999.0,999.0,good,Fnac Champs-Elysees,https://www.fnac.com/Fnac-Champs-Elysees/srefD59A6F4C-F31D-9494-1E84-9AFED815178B
Iphone 15 256Go Noir,0195949036965,20241028_051339,Fnac Champs-Elysees,professional,999.0,999.0,very-good,Fnac Champs-Elysees,https://www.fnac.com/Fnac-Champs-Elysees/srefD59A6F4C-F31D-9494-1E84-9AFED815178B
Iphone 15 256Go Noir,0195949036965,20241028_051339,Fnac Rouen,professional,999.0,999.0,very-good,Fnac Rouen,https://www.fnac.com/Fnac-Rouen/srefFBEC56A9-D912-890B-6EEA-090478AF0D9A
Iphone 15 256Go Noir,0195949036965,20241028_051339,RPSTechnologies,professional,949.0,949.0,good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 256Go Noir,0195949036965,20241028_051339,RPSTechnologies,professional,959.0,959.0,very-good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 256Go Noir,0195949036965,20241028_051339,RPSTechnologies,professional,969.0,969.0,like-new,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 128Go Noir,0195949036064,20241028_052110,FNAC.COM,fnac,867.0,867.0,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac 2nde vie,professional,869.0,869.0,good,Fnac 2nde vie,https://www.fnac.com/Fnac-2nde-vie/sref2A489857-6B1D-9B7D-6BB0-7A2A8A914CE2
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac 2nde vie,professional,869.0,869.0,acceptable,Fnac 2nde vie,https://www.fnac.com/Fnac-2nde-vie/sref2A489857-6B1D-9B7D-6BB0-7A2A8A914CE2
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac 2nde vie,professional,869.0,869.0,very-good,Fnac 2nde vie,https://www.fnac.com/Fnac-2nde-vie/sref2A489857-6B1D-9B7D-6BB0-7A2A8A914CE2
Iphone 15 128Go Noir,0195949036064,20241028_052110,Nest Green,professional,699.0,699.0,acceptable,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15 128Go Noir,0195949036064,20241028_052110,Nest Green,professional,709.0,709.0,good,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15 128Go Noir,0195949036064,20241028_052110,Smartfone - France,professional,704.0,704.0,like-new,Smartfone - France,https://www.fnac.com/Smartfone-France/srefE4A3D97E-BB60-90CE-0432-2DEA8F77E722
Iphone 15 128Go Noir,0195949036064,20241028_052110,Nest Green,professional,749.0,749.0,very-good,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15 128Go Noir,0195949036064,20241028_052110,MiJensen,professional,739.99,739.99,like-new,MiJensen,https://www.fnac.com/MiJensen/sref29DBAAAB-5E96-DF70-A591-634C72106197
Iphone 15 128Go Noir,0195949036064,20241028_052110,Nest Green,professional,769.0,769.0,like-new,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15 128Go Noir,0195949036064,20241028_052110,Alloccaz,professional,682.0,682.0,good,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15 128Go Noir,0195949036064,20241028_052110,Reniuved,professional,708.9,708.9,like-new,Reniuved,https://www.fnac.com/Reniuved/sref8DB89030-9670-F7FF-2A6D-99B798853CBD
Iphone 15 128Go Noir,0195949036064,20241028_052110,nubia Flagship,professional,709.0,709.0,like-new,nubia Flagship,https://www.fnac.com/nubia-Flagship/srefF5313028-1842-90A3-0733-506EEC78E2A3
Iphone 15 128Go Noir,0195949036064,20241028_052110,e-Recycle - Reconditionné en France,professional,709.9,709.9,acceptable,e-Recycle - Reconditionné en France,https://www.fnac.com/e-Recycle-Reconditionne-en-France/sref9BEB6541-7989-6389-8073-9913499A87E5
Iphone 15 128Go Noir,0195949036064,20241028_052110,Alloccaz,professional,721.0,721.0,very-good,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15 128Go Noir,0195949036064,20241028_052110,Alloccaz,professional,740.0,740.0,like-new,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15 128Go Noir,0195949036064,20241028_052110,e-Recycle - Reconditionné en France,professional,759.9,759.9,very-good,e-Recycle - Reconditionné en France,https://www.fnac.com/e-Recycle-Reconditionne-en-France/sref9BEB6541-7989-6389-8073-9913499A87E5
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac Thiais,professional,869.0,869.0,good,Fnac Thiais,https://www.fnac.com/Fnac-Thiais/srefC13E7325-10BB-BB63-8B00-F2BEB4C8E8DD
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac Thiais,professional,869.0,869.0,very-good,Fnac Thiais,https://www.fnac.com/Fnac-Thiais/srefC13E7325-10BB-BB63-8B00-F2BEB4C8E8DD
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac Gennevilliers,professional,869.0,869.0,very-good,Fnac Gennevilliers,https://www.fnac.com/Fnac-Gennevilliers/srefD748ED5E-2086-21FB-1DB4-DED8EA117561
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac Parinor,professional,869.0,869.0,very-good,Fnac Parinor,https://www.fnac.com/Fnac-Parinor/sref1B303B2F-B69C-5F0D-8C2F-74B7DC2995E3
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac Cergy,professional,869.0,869.0,very-good,Fnac Cergy,https://www.fnac.com/Fnac-Cergy/srefC4B07A2F-01F1-E482-A231-F806D712F9F1
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac Le Mans,professional,869.0,869.0,very-good,Fnac Le Mans,https://www.fnac.com/Fnac-Le-Mans/srefF06F4B4E-1DA0-66D9-D9F7-0CD83D13A4CB
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac Ternes,professional,869.0,869.0,very-good,Fnac Ternes,https://www.fnac.com/Fnac-Ternes/srefA466F168-C8BF-ADE2-A8D3-9150172C9CC6
Iphone 15 128Go Noir,0195949036064,20241028_052110,Fnac Parly,professional,869.0,869.0,like-new,Fnac Parly,https://www.fnac.com/Fnac-Parly/srefA26709B5-7E8C-E9D7-50D0-5907411B8B16
Iphone 15 128Go Noir,0195949036064,20241028_052110,e-Recycle - Reconditionné en France,professional,799.9,799.9,like-new,e-Recycle - Reconditionné en France,https://www.fnac.com/e-Recycle-Reconditionne-en-France/sref9BEB6541-7989-6389-8073-9913499A87E5
Iphone 15 128Go Noir,0195949036064,20241028_052110,RPSTechnologies,professional,799.0,799.0,good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 128Go Noir,0195949036064,20241028_052110,RPSTechnologies,professional,805.0,805.0,very-good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 128Go Noir,0195949036064,20241028_052110,RPSTechnologies,professional,809.0,809.0,like-new,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 128Go Noir,0195949036064,20241028_052110,Radiocomman,professional,9999.0,9999.0,like-new,Radiocomman,https://www.fnac.com/Radiocomman/srefB150B3EB-3A1F-3D3F-9C1D-ADAF4AF3E0CF
Iphone 15+ 512Go Noir,0195949042539,20241028_052843,FNAC.COM,fnac,1347.0,1347.0,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 15+ 512Go Noir,0195949042539,20241028_052843,Radiocomman,professional,1081.81,1081.81,like-new,Radiocomman,https://www.fnac.com/Radiocomman/srefB150B3EB-3A1F-3D3F-9C1D-ADAF4AF3E0CF
Iphone 15+ 512Go Noir,0195949042539,20241028_052843,RPSTechnologies,professional,1279.0,1279.0,good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 512Go Noir,0195949042539,20241028_052843,RPSTechnologies,professional,1289.0,1289.0,very-good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 512Go Noir,0195949042539,20241028_052843,RPSTechnologies,professional,1299.0,1299.0,like-new,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,FNAC.COM,fnac,1097.0,1097.0,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,Fnac Parinor,professional,1099.0,1099.0,good,Fnac Parinor,https://www.fnac.com/Fnac-Parinor/sref1B303B2F-B69C-5F0D-8C2F-74B7DC2995E3
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,e-Recycle - Reconditionné en France,professional,959.9,959.9,like-new,e-Recycle - Reconditionné en France,https://www.fnac.com/e-Recycle-Reconditionne-en-France/sref9BEB6541-7989-6389-8073-9913499A87E5
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,RPSTechnologies,professional,1009.0,1009.0,good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,RPSTechnologies,professional,1019.0,1019.0,very-good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,RPSTechnologies,professional,1029.0,1029.0,like-new,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,Npie,professional,1042.17,1042.17,like-new,Npie,https://www.fnac.com/Npie/srefA17E812F-B852-459F-AE3B-702CDFC908CF
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,Alloccaz,professional,1043.0,1043.0,good,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,Alloccaz,professional,1063.0,1063.0,very-good,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,Alloccaz,professional,1085.0,1085.0,like-new,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15+ 256Go Noir,0195949041631,20241028_053615,Radiocomman,professional,9999.0,9999.0,like-new,Radiocomman,https://www.fnac.com/Radiocomman/srefB150B3EB-3A1F-3D3F-9C1D-ADAF4AF3E0CF
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,FNAC.COM,fnac,967.0,967.0,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Fnac 2nde vie,professional,969.0,969.0,very-good,Fnac 2nde vie,https://www.fnac.com/Fnac-2nde-vie/sref2A489857-6B1D-9B7D-6BB0-7A2A8A914CE2
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Smartfone - France,professional,854.0,854.0,like-new,Smartfone - France,https://www.fnac.com/Smartfone-France/srefE4A3D97E-BB60-90CE-0432-2DEA8F77E722
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Nest Green,professional,855.0,855.0,acceptable,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Nest Green,professional,859.0,859.0,good,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Nest Green,professional,865.89,865.89,very-good,Nest Green,https://www.fnac.com/Nest-Green/srefEA4BC972-F940-1D30-D717-5EEF3F4D18F5
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Fnac Lille,professional,969.0,969.0,good,Fnac Lille,https://www.fnac.com/Fnac-Lille/srefF9638F60-0782-FA87-1394-46DD4BCD3506
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Fnac Cergy,professional,969.0,969.0,very-good,Fnac Cergy,https://www.fnac.com/Fnac-Cergy/srefC4B07A2F-01F1-E482-A231-F806D712F9F1
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Alloccaz,professional,818.0,818.0,good,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Alloccaz,professional,838.0,838.0,very-good,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Alloccaz,professional,858.0,858.0,like-new,Alloccaz,https://www.fnac.com/Alloccaz/sref392D3F1A-6F54-D652-90A1-42E695943C52
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,e-Recycle - Reconditionné en France,professional,869.9,869.9,very-good,e-Recycle - Reconditionné en France,https://www.fnac.com/e-Recycle-Reconditionne-en-France/sref9BEB6541-7989-6389-8073-9913499A87E5
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Npie,professional,899.17,899.17,very-good,Npie,https://www.fnac.com/Npie/srefA17E812F-B852-459F-AE3B-702CDFC908CF
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,e-Recycle - Reconditionné en France,professional,909.9,909.9,like-new,e-Recycle - Reconditionné en France,https://www.fnac.com/e-Recycle-Reconditionne-en-France/sref9BEB6541-7989-6389-8073-9913499A87E5
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,RPSTechnologies,professional,909.0,909.0,good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,RPSTechnologies,professional,919.0,919.0,very-good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,RPSTechnologies,professional,929.0,929.0,like-new,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15+ 128Go Noir,0195949040733,20241028_054346,Radiocomman,professional,9999.0,9999.0,like-new,Radiocomman,https://www.fnac.com/Radiocomman/srefB150B3EB-3A1F-3D3F-9C1D-ADAF4AF3E0CF
Iphone 15 pro 1T Noir Titanium,0195949020735,20241028_055118,FNAC.COM,fnac,1757.0,1757.0,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 15 pro 1T Noir Titanium,0195949020735,20241028_055118,RPSTechnologies,professional,1469.0,1469.0,good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 pro 1T Noir Titanium,0195949020735,20241028_055118,RPSTechnologies,professional,1475.0,1475.0,very-good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 pro 1T Noir Titanium,0195949020735,20241028_055118,RPSTechnologies,professional,1479.0,1479.0,like-new,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 pro max 1T Noir Titane,0195949049699,20241028_055849,FNAC.COM,fnac,1857.0,1857.0,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 15 pro max 1T Noir Titane,0195949049699,20241028_055849,e-Recycle - Reconditionné en France,professional,1319.9,1319.9,like-new,e-Recycle - Reconditionné en France,https://www.fnac.com/e-Recycle-Reconditionne-en-France/sref9BEB6541-7989-6389-8073-9913499A87E5
Iphone 15 pro max 1T Noir Titane,0195949049699,20241028_055849,RPSTechnologies,professional,1479.0,1479.0,good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 pro max 1T Noir Titane,0195949049699,20241028_055849,RPSTechnologies,professional,1489.0,1489.0,very-good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 15 pro max 1T Noir Titane,0195949049699,20241028_055849,RPSTechnologies,professional,1499.0,1499.0,like-new,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
Iphone 16 512Go Noir Titane,0195949823763,20241028_060621,FNAC.COM,fnac,1347.99,1347.99,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 16 256Go Noir Titane,0195949822865,20241028_061353,FNAC.COM,fnac,1097.99,1097.99,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 16 256Go Noir Titane,0195949822865,20241028_061353,Fnac Cergy,professional,1099.99,1099.99,like-new,Fnac Cergy,https://www.fnac.com/Fnac-Cergy/srefC4B07A2F-01F1-E482-A231-F806D712F9F1
Iphone 16 128Go Noir Titane,0195949821967,20241028_062125,FNAC.COM,fnac,967.99,967.99,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 16 128Go Noir Titane,0195949821967,20241028_062125,CoolKK,professional,929.99,929.99,like-new,CoolKK,https://www.fnac.com/CoolKK/sref5DD5DB6A-91C1-E884-2F7C-3F321F2A19A2
Iphone 16 128Go Noir Titane,0195949821967,20241028_062125,Fnac 2nde vie,professional,969.99,969.99,very-good,Fnac 2nde vie,https://www.fnac.com/Fnac-2nde-vie/sref2A489857-6B1D-9B7D-6BB0-7A2A8A914CE2
Iphone 16 128Go Noir Titane,0195949821967,20241028_062125,Fnac Thiais,professional,969.99,969.99,very-good,Fnac Thiais,https://www.fnac.com/Fnac-Thiais/srefC13E7325-10BB-BB63-8B00-F2BEB4C8E8DD
Iphone 16 128Go Noir Titane,0195949821967,20241028_062125,Fnac Velizy,professional,969.99,969.99,good,Fnac Velizy,https://www.fnac.com/Fnac-Velizy/sref46E81F16-4C6C-FA53-E3F6-631C95C2292B
Iphone 16 plus 512Go Noir,0195949724169,20241028_062857,FNAC.COM,fnac,1497.99,1497.99,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 16 plus 256Go Noir,0195949723216,20241028_063628,FNAC.COM,fnac,1247.99,1247.99,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 16 plus 128Go Noir,0195949722264,20241028_064359,FNAC.COM,fnac,1117.99,1117.99,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 16 plus 128Go Noir,0195949722264,20241028_064359,CoolKK,professional,1059.99,1059.99,like-new,CoolKK,https://www.fnac.com/CoolKK/sref5DD5DB6A-91C1-E884-2F7C-3F321F2A19A2
Iphone 16 plus 128Go Noir,0195949722264,20241028_064359,Fnac Ternes,professional,1119.99,1119.99,very-good,Fnac Ternes,https://www.fnac.com/Fnac-Ternes/srefA466F168-C8BF-ADE2-A8D3-9150172C9CC6
Iphone 16 pro 1T Noir Titanium,0195949773488,20241028_065131,FNAC.COM,fnac,1977.99,1977.99,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 16 pro 1T Noir Titanium,0195949773488,20241028_065131,Fnac 2nde vie,professional,1979.99,1979.99,like-new,Fnac 2nde vie,https://www.fnac.com/Fnac-2nde-vie/sref2A489857-6B1D-9B7D-6BB0-7A2A8A914CE2
Iphone 16 pro max 1T Noir Titane,0195949807336,20241028_065901,FNAC.COM,fnac,1977.99,1977.99,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 16 pro max 1T Noir Titane,0195949807336,20241028_065901,Fnac 2nde vie,professional,1979.99,1979.99,like-new,Fnac 2nde vie,https://www.fnac.com/Fnac-2nde-vie/sref2A489857-6B1D-9B7D-6BB0-7A2A8A914CE2
Iphone 15 512Go Noir,0195949037863,20241028_070634,FNAC.COM,fnac,1247.0,1247.0,new,FNAC.COM,https://www.fnac.com/FNAC-COM/sref00000000-0000-0000-0000-000000000000
Iphone 15 512Go Noir,0195949037863,20241028_070634,Radiocomman,professional,829.98,829.98,like-new,Radiocomman,https://www.fnac.com/Radiocomman/srefB150B3EB-3A1F-3D3F-9C1D-ADAF4AF3E0CF
Iphone 15 512Go Noir,0195949037863,20241028_070634,CARRE MOBILE,professional,829.99,829.99,like-new,CARRE MOBILE,https://www.fnac.com/CARRE-MOBILE/srefC9C590B1-9C78-4F78-6837-90633ADC5B0C
Iphone 15 512Go Noir,0195949037863,20241028_070634,Fnac Herblay,professional,1249.0,1249.0,acceptable,Fnac Herblay,https://www.fnac.com/Fnac-Herblay/srefD4D4E805-DAF8-C189-2FE8-67B67F58982D
Iphone 15 512Go Noir,0195949037863,20241028_070634,RPSTechnologies,professional,1109.0,1109.0,good,RPSTechnologies,https://www.fnac.com/RPSTechnologies/srefEED20D12-FF6B-E571-FBF6-C8103F502BDE
